Timestamp,ContactCount,Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,WeightSensorAvg,Weight
2025-05-13 11:48:58,2,1023,799,568,541,653,879,563.68,88.63
2025-05-13 11:49:00,2,1023,800,577,541,655,881,565.66,83.9
2025-05-13 11:49:02,2,1023,799,576,545,657,882,565.84,83.47
2025-05-13 11:49:05,2,1023,796,575,542,656,881,565.4,84.52
2025-05-13 11:49:07,2,1023,794,573,539,655,880,564.86,85.81
2025-05-13 11:49:09,2,1023,809,582,547,658,891,562.56,91.3
2025-05-13 11:49:11,2,1023,800,588,547,658,884,565.46,84.38
2025-05-13 11:49:13,2,1023,796,581,549,659,881,564.72,86.14
2025-05-13 11:49:15,2,1020,787,584,550,665,887,566.7,81.42
2025-05-13 11:49:17,2,1015,790,580,548,659,887,563.4,89.29
2025-05-13 11:49:19,2,1013,790,577,546,658,881,563.32,89.48
2025-05-13 11:49:21,2,1014,788,579,543,659,883,566.56,81.75
2025-05-13 11:49:23,2,1023,811,587,554,665,897,567.0,80.71
2025-05-13 11:49:26,2,1023,815,579,542,663,892,564.58,86.48
2025-05-13 11:49:28,2,1023,831,594,553,664,893,563.28,89.58
2025-05-13 11:49:30,2,1023,811,585,553,664,893,561.76,93.21
2025-05-13 11:49:32,2,1023,797,574,540,660,888,558.22,101.65
2025-05-13 11:49:34,2,1023,796,569,535,658,884,558.0,102.18
2025-05-13 11:49:36,2,1023,800,569,539,657,882,559.08,99.6
2025-05-13 11:49:38,2,1023,804,576,544,661,888,560.58,96.02
2025-05-13 11:49:40,2,1023,808,576,543,660,889,563.96,87.96
2025-05-13 11:49:42,2,1022,794,583,553,660,884,560.38,96.5
2025-05-13 11:49:44,2,1023,812,589,545,653,887,563.12,89.96
2025-05-13 11:49:46,2,1023,805,586,535,654,884,564.78,86.0
2025-05-13 11:49:49,2,1023,800,580,539,654,881,564.6,86.43
2025-05-13 11:49:51,2,1023,800,577,542,663,887,567.92,78.51
2025-05-13 11:49:53,2,1010,789,583,557,663,884,561.38,94.11
2025-05-13 11:49:55,2,1012,790,579,549,659,881,559.94,97.55
2025-05-13 11:49:57,2,1016,791,579,549,657,882,561.32,94.26
2025-05-13 11:49:59,2,1023,794,581,547,660,884,564.38,86.96
2025-05-13 11:50:01,2,1022,792,577,541,657,878,562.16,92.25
2025-05-13 11:50:03,2,1023,794,581,551,661,884,562.0,92.63
2025-05-13 11:50:05,2,1017,785,576,546,652,874,557.4,103.61
2025-05-13 11:50:07,2,1019,787,577,547,660,882,561.18,94.59
2025-05-13 11:50:09,2,1016,785,576,544,656,877,558.94,99.93
2025-05-13 11:50:12,2,1016,788,578,545,655,878,558.86,100.12
2025-05-13 11:50:14,2,1023,808,593,551,662,893,564.08,87.67
2025-05-13 11:50:16,2,1023,796,587,556,657,888,561.6,93.59
2025-05-13 11:50:18,2,1023,812,593,550,660,898,565.0,85.48
2025-05-13 11:50:20,2,1023,800,583,546,657,892,564.7,86.19
2025-05-13 11:50:22,2,1023,793,575,542,655,886,561.26,94.4
2025-05-13 11:50:24,2,1023,821,584,543,656,890,562.76,90.82
2025-05-13 11:50:26,2,1023,798,577,540,654,890,561.58,93.64
2025-05-13 11:50:28,2,1023,799,580,545,656,893,562.94,90.39
2025-05-13 11:50:30,2,1022,792,582,546,655,880,563.3,89.53
2025-05-13 11:50:33,2,1023,795,584,543,650,889,563.74,88.48
2025-05-13 11:50:35,2,1023,795,584,549,657,890,564.78,86.0
2025-05-13 11:50:37,2,1023,789,574,540,651,881,561.76,93.21
2025-05-13 11:50:41,2,1003,774,565,531,636,855,504.8,229.1
2025-05-13 11:50:43,2,1001,772,561,533,638,862,546.4,129.85
2025-05-13 11:50:45,2,1020,800,570,534,641,874,551.96,116.59
2025-05-13 11:50:47,2,975,774,562,525,638,856,552.58,115.11
2025-05-13 11:50:49,2,1022,814,583,542,654,885,556.62,105.47
2025-05-13 11:50:51,2,963,791,567,540,648,876,558.72,100.46
2025-05-13 11:50:53,2,1022,812,586,548,656,890,560.1,97.17
2025-05-13 11:50:56,2,1020,811,584,543,655,889,561.5,93.83
2025-05-13 11:50:58,2,1016,775,568,538,649,881,558.86,100.12
2025-05-13 11:51:00,2,1007,792,583,542,659,877,558.22,101.65
2025-05-13 11:51:02,2,1022,822,587,537,656,891,562.48,91.49
2025-05-13 11:51:04,2,1023,815,575,540,657,892,560.86,95.35
2025-05-13 11:51:06,2,1023,824,574,538,655,886,560.2,96.93
2025-05-13 11:51:08,2,1023,806,572,538,654,892,559.94,97.55
2025-05-13 11:51:10,2,1023,814,567,541,652,882,559.68,98.17
2025-05-13 11:51:12,2,1023,806,566,533,653,883,560.6,95.97
2025-05-13 11:51:14,2,1023,801,563,533,653,877,559.34,98.98
2025-05-13 11:51:16,2,1023,802,565,539,652,881,558.86,100.12
2025-05-13 11:51:19,2,1023,821,572,528,655,894,550.18,120.83
2025-05-13 11:51:21,2,1023,771,593,551,663,895,553.14,113.77
2025-05-13 11:51:23,3,1018,810,591,547,653,378,449.4,361.26
2025-05-13 11:51:25,2,1022,776,576,537,650,882,560.48,96.26
2025-05-13 11:51:27,2,1023,784,575,539,657,885,563.54,88.96
2025-05-13 11:51:29,2,1006,795,574,541,658,881,565.06,85.33
2025-05-13 11:51:31,2,1023,790,576,544,660,884,555.1,109.09
2025-05-13 11:51:33,2,1023,816,586,542,666,897,557.64,103.04
2025-05-13 11:51:35,2,1023,797,570,533,662,901,553.78,112.24
2025-05-13 11:51:37,2,1023,792,578,552,668,883,570.56,72.21
2025-05-13 11:51:40,2,1023,780,594,552,659,911,566.44,82.04
2025-05-13 11:51:42,2,1023,764,583,542,654,906,565.0,85.48
2025-05-13 11:51:44,2,1022,770,582,541,655,907,565.86,83.42
2025-05-13 11:51:46,2,1023,809,571,547,660,887,578.1,54.22
2025-05-13 11:51:48,2,1023,820,588,539,664,894,574.7,62.34
2025-05-13 11:51:50,2,1023,814,574,542,662,889,570.46,72.45
2025-05-13 11:51:52,2,1009,837,592,551,671,905,570.74,71.78
2025-05-13 11:51:54,2,1023,807,584,548,668,901,569.66,74.36
2025-05-13 11:51:56,2,1023,805,579,536,660,886,566.4,82.14
2025-05-13 11:51:58,2,1023,811,577,535,664,890,565.98,83.14
2025-05-13 11:52:00,2,1023,826,583,540,665,891,567.86,78.65
2025-05-13 11:52:03,2,1006,826,583,539,663,893,567.68,79.08
2025-05-13 11:52:05,2,1012,829,570,539,653,876,566.32,82.33
2025-05-13 11:52:07,2,1000,823,569,536,656,898,568.16,77.94
2025-05-13 11:52:09,2,1023,799,576,535,654,887,565.86,83.42
2025-05-13 11:52:11,2,1022,815,585,555,661,897,557.08,104.37
2025-05-13 11:52:13,2,1023,814,576,545,661,890,568.98,75.98
2025-05-13 11:52:15,2,1023,786,576,533,643,874,554.7,110.05
2025-05-13 11:52:17,2,1023,801,592,547,659,896,547.68,126.8
2025-05-13 11:52:19,2,995,807,586,552,663,890,559.5,98.6
2025-05-13 11:52:21,2,1002,808,583,547,661,889,556.64,105.42
2025-05-13 11:52:23,2,1023,836,594,549,658,897,552.88,114.39
2025-05-13 11:52:26,2,1023,815,585,546,661,898,554.54,110.43
2025-05-13 11:52:28,2,1023,815,569,530,657,888,556.2,106.47
2025-05-13 11:52:30,2,998,779,556,509,625,839,540.18,144.69
2025-05-13 11:52:32,2,996,802,588,557,669,890,550.14,120.93
2025-05-13 11:52:34,2,981,797,586,555,661,885,556.42,105.95
2025-05-13 11:52:36,2,1023,827,578,550,663,886,553.24,113.53
2025-05-13 11:52:38,2,989,803,582,552,659,879,555.38,108.43
2025-05-13 11:52:40,2,1022,807,571,544,660,882,553.72,112.39
2025-05-13 11:52:42,2,996,820,573,526,647,879,549.78,121.79
