Timestamp,ContactCount,Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,WeightSensorAvg,Weight,Label
2025-05-13 13:37:49,4,686,537,434,394,511,650,408.52,458.79,mango
2025-05-13 13:37:51,4,684,535,432,389,510,651,401.34,475.92,mango
2025-05-13 13:37:53,4,680,534,428,388,507,648,400.02,479.07,mango
2025-05-13 13:37:55,4,691,534,439,389,508,654,401.38,475.82,mango
2025-05-13 13:37:57,4,688,533,437,388,507,652,400.82,477.16,mango
2025-05-13 13:37:59,4,684,533,432,387,506,649,400.34,478.31,mango
2025-05-13 13:38:01,4,683,532,432,387,506,652,401.84,474.73,mango
2025-05-13 13:38:03,4,682,532,428,385,505,647,402.1,474.11,mango
2025-05-13 13:38:06,4,679,530,425,385,504,647,401.26,476.11,mango
2025-05-13 13:38:08,4,679,529,426,385,503,645,400.36,478.26,mango
2025-05-13 13:38:10,4,684,530,435,387,505,651,400.8,477.21,mango
2025-05-13 13:38:12,4,682,535,450,391,514,660,403.72,470.24,mango
2025-05-13 13:38:14,4,685,533,436,390,509,652,402.16,473.96,mango
2025-05-13 13:38:16,4,681,529,438,390,507,658,396.78,486.8,mango
2025-05-13 13:38:18,4,682,528,433,385,510,654,396.66,487.09,mango
2025-05-13 13:38:20,4,687,531,433,390,507,652,398.14,483.55,mango
2025-05-13 13:38:22,4,695,534,430,390,502,652,394.44,492.38,mango
2025-05-13 13:38:24,4,687,530,431,386,504,653,397.32,485.51,mango
2025-05-13 13:38:26,4,678,529,428,385,502,654,397.48,485.13,mango
2025-05-13 13:38:29,4,679,530,429,387,503,649,397.92,484.08,mango
2025-05-13 13:38:31,4,692,531,442,389,504,650,394.34,492.62,mango
2025-05-13 13:38:33,4,686,532,436,390,506,652,396.62,487.18,mango
2025-05-13 13:38:35,4,691,530,446,387,502,654,399.18,481.07,mango
2025-05-13 13:38:37,4,692,534,434,388,510,658,400.3,478.4,mango
2025-05-13 13:38:39,4,684,534,431,389,506,651,394.14,493.1,mango
2025-05-13 13:38:41,4,678,531,426,385,502,649,395.12,490.76,mango
2025-05-13 13:38:43,4,679,533,433,387,505,650,397.14,485.94,mango
2025-05-13 13:38:45,4,678,531,425,387,504,648,396.88,486.56,mango
2025-05-13 13:38:47,4,674,530,426,387,503,648,395.16,490.66,mango
2025-05-13 13:38:49,4,689,535,441,397,519,663,404.76,467.76,mango
2025-05-13 13:38:52,4,677,535,432,392,514,657,401.78,474.87,mango
2025-05-13 13:38:54,4,689,545,439,410,526,676,412.84,448.48,mango
2025-05-13 13:38:56,4,681,541,442,406,498,664,405.38,466.28,mango
2025-05-13 13:38:58,4,688,538,438,405,505,661,404.52,468.33,mango
2025-05-13 13:39:00,4,682,539,437,402,505,660,403.74,470.19,mango
2025-05-13 13:39:02,4,680,536,437,397,503,659,402.04,474.25,mango
2025-05-13 13:39:04,4,680,535,434,401,501,659,398.86,481.84,mango
2025-05-13 13:39:06,4,681,535,433,396,500,661,398.96,481.6,mango
2025-05-13 13:39:08,4,679,536,433,397,500,657,399.78,479.64,mango
2025-05-13 13:39:10,4,679,535,431,397,498,656,400.3,478.4,mango
2025-05-13 13:39:12,4,680,533,429,395,498,654,399.26,480.88,mango
2025-05-13 13:39:15,4,683,534,428,395,498,653,398.62,482.41,mango
2025-05-13 13:39:17,4,679,534,426,394,497,653,398.44,482.84,mango
2025-05-13 13:39:19,4,676,532,427,393,496,651,397.7,484.6,mango
2025-05-13 13:39:21,4,676,531,424,392,498,650,397.16,485.89,mango
2025-05-13 13:39:23,4,678,531,424,390,497,650,397.06,486.13,mango
2025-05-13 13:39:25,4,677,530,421,390,497,648,396.64,487.13,mango
2025-05-13 13:39:27,4,675,530,420,389,495,648,396.3,487.94,mango
2025-05-13 13:39:29,4,674,530,420,390,495,647,396.58,487.28,mango
2025-05-13 13:39:31,4,674,531,421,390,495,648,396.42,487.66,mango
2025-05-13 13:39:33,4,684,531,421,389,494,648,397.1,486.04,mango
2025-05-13 13:39:36,4,675,532,420,390,495,652,397.9,484.13,mango
2025-05-13 13:39:38,4,672,532,419,389,495,648,397.06,486.13,mango
2025-05-13 13:39:40,4,676,531,419,390,495,649,397.56,484.94,mango
2025-05-13 13:39:42,4,674,532,421,392,496,648,398.04,483.79,mango
2025-05-13 13:39:44,4,677,531,421,392,505,653,397.26,485.65,mango
2025-05-13 13:39:46,4,676,531,420,392,505,649,396.1,488.42,mango
2025-05-13 13:39:48,4,678,531,420,392,505,654,394.56,492.1,mango
2025-05-13 13:39:50,4,684,530,425,391,503,657,395.62,489.57,mango
2025-05-13 13:39:52,4,678,531,423,391,505,653,397.22,485.75,mango
2025-05-13 13:39:54,4,678,530,420,389,504,654,394.14,493.1,mango
2025-05-13 13:39:56,4,677,529,421,389,501,649,392.86,496.15,mango
2025-05-13 13:39:59,4,676,529,420,389,501,648,393.16,495.44,mango
2025-05-13 13:40:01,4,678,529,421,389,502,654,394.94,491.19,mango
2025-05-13 13:40:03,4,677,530,422,388,501,651,394.72,491.71,mango
2025-05-13 13:40:05,4,675,529,420,389,502,657,395.22,490.52,mango
2025-05-13 13:40:07,4,674,529,419,388,501,656,394.72,491.71,mango
2025-05-13 13:40:09,4,680,534,437,396,508,655,396.12,488.37,mango
2025-05-13 13:40:11,4,675,530,426,391,503,656,396.36,487.8,mango
2025-05-13 13:40:13,4,672,530,424,392,503,665,395.92,488.85,mango
2025-05-13 13:40:15,4,671,531,423,390,504,654,395.46,489.95,mango
2025-05-13 13:40:17,4,687,530,429,394,503,654,397.04,486.18,mango
2025-05-13 13:40:19,4,686,537,437,400,499,670,396.36,487.8,mango
2025-05-13 13:40:22,4,686,534,438,399,499,653,393.24,495.24,mango
2025-05-13 13:40:24,4,689,534,440,396,498,656,393.18,495.39,mango
2025-05-13 13:40:26,4,686,534,444,394,495,659,389.72,503.64,mango
2025-05-13 13:40:28,4,684,532,440,392,494,657,391.46,499.49,mango
2025-05-13 13:40:30,4,680,533,432,389,495,651,389.96,503.07,mango
2025-05-13 13:40:32,4,679,531,430,388,494,650,390.8,501.07,mango
2025-05-13 13:40:34,4,690,534,433,388,495,654,391.52,499.35,mango
2025-05-13 13:40:36,4,688,533,445,397,500,661,393.5,494.62,mango
2025-05-13 13:40:38,4,680,536,437,401,511,673,402.68,472.72,mango
2025-05-13 13:40:40,4,674,523,435,401,508,670,401.16,476.35,mango
2025-05-13 13:40:43,4,681,544,442,403,511,674,399.26,480.88,mango
2025-05-13 13:40:45,4,679,535,440,400,508,671,399.46,480.41,mango
2025-05-13 13:40:47,4,674,532,431,401,507,667,396.9,486.51,mango
2025-05-13 13:40:49,4,667,528,431,394,502,664,394.6,492.0,mango
2025-05-13 13:40:51,4,652,525,436,412,530,665,402.88,472.25,mango
2025-05-13 13:40:55,4,661,533,448,413,515,672,399.18,481.07,mango
2025-05-13 13:41:03,4,681,536,430,399,501,667,398.52,482.65,mango
2025-05-13 13:41:06,4,662,537,439,399,511,676,395.98,488.71,mango
2025-05-13 13:41:08,4,662,530,436,400,510,672,393.84,493.81,mango
2025-05-13 13:41:10,4,659,530,439,399,507,672,392.52,496.96,mango
2025-05-13 13:41:12,4,655,531,435,397,506,671,392.16,497.82,mango
2025-05-13 13:41:14,4,655,535,433,395,505,671,392.6,496.77,mango
2025-05-13 13:41:16,4,656,525,431,394,506,669,392.78,496.34,mango
2025-05-13 13:41:18,4,658,531,434,397,507,676,394.2,492.95,mango
2025-05-13 13:41:20,4,657,532,440,403,508,681,393.92,493.62,mango
2025-05-13 13:41:22,4,657,529,437,400,506,673,391.38,499.68,mango
2025-05-13 13:41:24,4,652,528,429,398,505,666,390.34,502.16,mango
2025-05-13 13:41:26,4,653,526,434,399,505,670,389.34,504.55,mango
2025-05-13 13:41:29,4,651,527,431,396,505,667,389.56,504.02,mango
2025-05-13 13:41:31,4,652,529,434,398,504,671,391.44,499.54,mango
2025-05-13 13:41:33,4,681,517,442,397,507,677,392.5,497.01,mango
2025-05-13 13:41:35,4,670,530,426,396,503,662,390.74,501.21,mango
2025-05-13 13:41:37,4,675,531,426,393,499,665,390.34,502.16,mango
2025-05-13 13:41:39,4,671,533,429,392,499,666,389.58,503.98,mango
2025-05-13 13:41:41,4,673,530,426,393,498,664,389.24,504.79,mango
2025-05-13 13:41:43,4,681,539,437,399,504,671,399.9,479.36,mango
2025-05-13 13:41:45,4,675,533,430,393,498,671,395.08,490.85,mango
2025-05-13 13:41:47,4,673,533,426,392,498,661,393.06,495.67,mango
2025-05-13 13:41:49,4,674,532,427,389,495,660,392.18,497.77,mango
2025-05-13 13:41:52,4,672,532,427,391,497,661,391.72,498.87,mango
2025-05-13 13:41:54,4,667,531,426,389,496,656,388.44,506.7,mango
2025-05-13 13:41:56,4,667,531,422,389,496,654,387.8,508.22,mango
2025-05-13 13:41:58,4,667,530,423,387,495,656,387.46,509.03,mango
2025-05-13 13:42:00,4,668,531,423,387,495,655,387.2,509.65,mango
2025-05-13 13:42:02,4,670,532,428,394,498,666,388.58,506.36,mango
2025-05-13 13:42:04,4,674,521,428,390,499,662,384.44,516.24,mango
2025-05-13 13:42:06,4,670,518,425,391,499,660,382.44,521.01,mango
2025-05-13 13:42:08,4,671,530,429,388,496,660,383.22,519.15,mango
2025-05-13 13:42:10,4,670,529,425,388,495,656,386.84,510.51,mango
2025-05-13 13:42:13,4,668,530,423,388,495,654,386.72,510.8,mango
2025-05-13 13:42:15,4,668,530,422,387,495,655,386.56,511.18,mango
2025-05-13 13:42:17,4,667,530,421,387,494,654,386.1,512.28,mango
2025-05-13 13:42:19,4,670,530,423,387,494,655,385.68,513.28,mango
2025-05-13 13:42:21,4,674,532,428,389,498,661,388.42,506.74,mango
2025-05-13 13:42:23,4,671,534,424,390,496,657,389.56,504.02,mango
2025-05-13 13:42:25,4,669,532,422,389,496,655,388.42,506.74,mango
2025-05-13 13:42:27,4,671,531,424,388,496,656,387.38,509.22,mango
2025-05-13 13:42:29,4,670,530,422,388,494,654,387.1,509.89,mango
2025-05-13 13:42:31,4,670,531,420,388,495,654,387.04,510.04,mango
2025-05-13 13:42:33,4,668,530,420,388,495,653,386.64,510.99,mango
2025-05-13 13:42:36,4,668,530,421,387,495,653,386.72,510.8,mango
2025-05-13 13:42:38,4,670,533,427,390,496,656,386.2,512.04,mango
2025-05-13 13:42:40,4,669,530,422,389,496,653,386.04,512.42,mango
2025-05-13 13:42:42,4,668,531,422,387,494,655,385.9,512.76,mango
2025-05-13 13:42:44,4,672,531,428,388,495,663,386.16,512.14,mango
2025-05-13 13:42:46,4,670,531,428,388,495,656,385.6,513.47,mango
2025-05-13 13:42:48,4,672,532,427,389,495,656,385.62,513.42,mango
2025-05-13 13:42:50,4,669,530,425,388,494,658,385.34,514.09,mango
2025-05-13 13:42:52,4,669,530,425,388,495,655,385.42,513.9,mango
2025-05-13 13:42:54,4,668,530,424,387,495,661,385.48,513.76,mango
2025-05-13 13:42:56,4,667,531,426,387,494,657,385.06,514.76,mango
2025-05-13 13:42:59,4,668,531,421,388,494,656,385.22,514.38,mango
2025-05-13 13:43:01,4,666,531,422,387,494,652,385.04,514.81,mango
2025-05-13 13:43:03,4,667,530,424,387,494,655,384.98,514.95,mango
2025-05-13 13:43:05,4,667,531,420,389,495,654,385.08,514.71,mango
2025-05-13 13:43:07,4,669,530,423,387,494,654,384.94,515.05,mango
2025-05-13 13:43:09,4,667,531,420,387,494,652,384.94,515.05,mango
2025-05-13 13:43:11,4,666,531,421,387,494,653,384.9,515.14,mango
2025-05-13 13:43:13,4,664,531,419,387,494,651,384.94,515.05,mango
2025-05-13 13:43:15,4,666,528,420,387,494,651,384.68,515.67,mango
2025-05-13 13:43:17,4,665,529,419,387,494,651,384.8,515.38,mango
2025-05-13 13:43:19,4,664,527,418,387,494,650,384.82,515.33,mango
2025-05-13 13:43:22,4,665,530,420,387,494,651,384.8,515.38,mango
2025-05-13 13:43:24,4,662,530,417,387,494,648,384.82,515.33,mango
2025-05-13 13:43:26,4,662,528,417,386,494,648,384.66,515.71,mango
2025-05-13 13:43:28,4,664,528,420,386,494,651,384.54,516.0,mango
2025-05-13 13:43:30,4,665,529,421,386,494,651,384.58,515.9,mango
2025-05-13 13:43:32,4,663,529,418,386,494,650,384.76,515.47,mango
2025-05-13 13:43:34,4,662,527,418,385,493,650,384.6,515.86,mango
2025-05-13 13:43:36,4,664,527,419,385,493,650,384.66,515.71,mango
2025-05-13 13:43:38,4,663,527,418,385,493,649,384.54,516.0,mango
2025-05-13 13:43:40,4,663,527,419,385,493,650,384.7,515.62,mango
2025-05-13 13:43:42,4,664,527,420,385,493,651,384.66,515.71,mango
2025-05-13 10:03:54,2,919,734,588,534,639,847,557.14,104.23,lemon
2025-05-13 10:04:12,2,909,761,586,542,648,865,560.04,97.31,lemon
2025-05-13 10:04:15,2,912,760,595,553,653,871,567.14,80.37,lemon
2025-05-13 10:04:25,2,927,722,591,526,623,846,551.18,118.45,lemon
2025-05-13 10:04:31,2,872,685,538,503,601,784,531.7,164.92,lemon
2025-05-13 10:04:35,2,909,723,565,521,626,831,566.16,82.71,lemon
2025-05-13 10:04:38,2,916,724,564,523,630,833,566.94,80.85,lemon
2025-05-13 10:06:37,2,935,718,571,522,634,842,513.1,209.29,lemon
2025-05-13 10:06:39,2,937,719,572,527,638,851,532.5,163.01,lemon
2025-05-13 10:06:54,2,933,690,582,526,639,841,509.86,217.02,lemon
2025-05-13 10:06:56,2,917,682,556,514,625,831,501.62,236.68,lemon
2025-05-13 10:07:31,2,869,775,598,564,679,904,554.3,111.0,lemon
2025-05-13 10:07:36,2,887,772,588,548,661,882,556.98,104.61,lemon
2025-05-13 10:07:38,2,885,766,586,539,637,860,542.24,139.77,lemon
2025-05-13 10:07:40,2,865,740,583,542,656,896,558.4,101.22,lemon
2025-05-13 10:07:42,2,862,731,589,553,658,887,543.06,137.82,lemon
2025-05-13 10:07:44,2,884,764,598,555,660,891,557.9,102.41,lemon
2025-05-13 10:07:46,2,881,758,594,555,659,890,548.54,124.75,lemon
2025-05-13 10:07:48,2,840,717,568,525,632,849,529.28,170.69,lemon
2025-05-13 10:07:50,2,836,715,564,524,626,843,539.14,147.17,lemon
2025-05-13 10:07:52,2,848,725,566,528,634,857,539.56,146.17,lemon
2025-05-13 10:07:54,2,839,707,550,528,638,864,537.62,150.8,lemon
2025-05-13 10:07:56,2,840,721,566,531,630,852,536.84,152.66,lemon
2025-05-13 10:07:59,2,869,722,561,533,634,854,538.96,147.6,lemon
2025-05-13 10:08:01,2,840,717,560,523,625,847,530.18,168.55,lemon
2025-05-13 10:08:03,2,834,715,556,520,625,847,528.7,172.08,lemon
2025-05-13 10:08:05,2,835,721,559,524,625,847,529.22,170.84,lemon
2025-05-13 10:08:07,2,833,715,554,519,619,841,527.76,174.32,lemon
2025-05-13 10:08:09,2,831,713,554,521,623,841,527.94,173.89,lemon
2025-05-13 10:08:11,2,832,713,553,522,622,842,528.06,173.6,lemon
2025-05-13 10:08:13,2,828,716,553,517,622,842,526.48,177.37,lemon
2025-05-13 10:08:15,2,827,712,554,520,621,840,526.7,176.85,lemon
2025-05-13 10:08:17,2,830,712,554,520,621,836,529.88,169.26,lemon
2025-05-13 10:08:19,2,843,723,562,523,627,851,528.38,172.84,lemon
2025-05-13 10:08:22,2,834,714,557,521,622,845,528.0,173.75,lemon
2025-05-13 10:08:24,2,836,717,556,521,624,852,531.56,165.25,lemon
2025-05-13 10:08:26,2,838,717,558,525,625,850,531.82,164.63,lemon
2025-05-13 10:08:28,2,838,715,558,525,626,848,540.04,145.02,lemon
2025-05-13 10:08:30,2,840,715,556,524,626,847,531.12,166.3,lemon
2025-05-13 10:08:32,2,840,715,555,524,625,850,531.18,166.16,lemon
2025-05-13 10:08:34,2,837,715,556,523,623,846,528.04,173.65,lemon
2025-05-13 10:08:36,2,833,714,554,521,620,841,528.2,173.27,lemon
2025-05-13 10:08:38,2,828,704,550,518,618,838,525.52,179.66,lemon
2025-05-13 10:08:40,2,830,708,549,518,618,840,534.6,158.0,lemon
2025-05-13 10:08:42,2,831,708,550,517,619,840,526.56,177.18,lemon
2025-05-13 10:08:45,2,828,707,550,516,616,837,526.08,178.33,lemon
2025-05-13 10:08:47,2,833,710,551,518,618,842,526.96,176.23,lemon
2025-05-13 10:08:49,2,832,709,553,521,622,841,527.76,174.32,lemon
2025-05-13 10:08:51,2,835,712,550,521,621,845,527.52,174.89,lemon
2025-05-13 10:08:53,2,832,716,554,522,623,847,528.16,173.37,lemon
2025-05-13 10:08:55,2,838,718,557,518,623,851,530.48,167.83,lemon
2025-05-13 10:08:57,2,834,713,554,518,617,842,525.16,180.52,lemon
2025-05-13 10:08:59,2,832,708,552,518,621,842,526.5,177.33,lemon
2025-05-13 10:09:01,2,837,711,551,518,619,843,526.52,177.28,lemon
2025-05-13 10:09:03,2,842,716,549,514,618,840,524.78,181.43,lemon
2025-05-13 10:09:06,2,831,715,549,518,614,841,531.52,165.35,lemon
2025-05-13 10:09:08,2,836,712,553,515,614,841,526.24,177.95,lemon
2025-05-13 10:09:10,2,841,716,556,525,625,849,525.46,179.81,lemon
2025-05-13 10:09:12,2,839,710,551,517,619,838,523.74,183.91,lemon
2025-05-13 10:09:14,2,824,704,548,513,616,839,525.32,180.14,lemon
2025-05-13 10:09:16,2,836,710,552,519,623,849,529.0,171.36,lemon
2025-05-13 10:09:18,2,824,700,546,513,613,831,519.92,193.02,lemon
2025-05-13 10:09:20,2,835,707,549,516,620,842,525.66,179.33,lemon
2025-05-13 10:09:22,2,847,720,558,519,615,837,523.46,184.58,lemon
2025-05-13 10:09:24,2,853,725,563,528,633,864,538.46,148.79,lemon
2025-05-13 10:09:26,2,852,725,561,515,610,839,523.36,184.82,lemon
2025-05-13 10:09:29,2,861,737,579,532,633,856,540.52,143.88,lemon
2025-05-13 10:09:31,2,851,726,556,527,628,860,536.72,152.94,lemon
2025-05-13 10:09:33,2,852,728,562,526,629,856,530.56,167.64,lemon
2025-05-13 10:09:35,2,845,723,560,521,626,852,527.38,175.23,lemon
2025-05-13 10:09:37,2,836,712,553,516,620,843,526.34,177.71,lemon
2025-05-13 10:09:39,2,834,709,552,516,622,844,527.3,175.42,lemon
2025-05-13 10:09:41,2,838,712,550,518,621,845,526.6,177.09,lemon
2025-05-13 10:09:58,2,878,753,586,552,657,883,538.42,148.89,lemon
2025-05-13 10:10:00,2,848,722,568,529,636,865,534.96,157.14,lemon
2025-05-13 10:10:02,2,875,738,585,540,660,883,541.5,141.54,lemon
2025-05-13 10:10:04,2,852,722,573,526,636,851,530.06,168.83,lemon
2025-05-13 10:10:06,2,848,729,567,527,636,852,529.28,170.69,lemon
2025-05-13 10:10:08,2,847,712,558,536,645,883,537.92,150.08,lemon
2025-05-13 10:10:23,2,867,754,589,548,662,893,562.36,91.77,lemon
2025-05-13 10:10:25,2,911,812,596,549,666,909,563.18,89.82,lemon
2025-05-13 10:10:27,2,898,812,593,547,653,898,560.78,95.54,lemon
2025-05-13 10:10:29,2,898,785,586,546,657,914,556.8,105.04,lemon
2025-05-13 10:10:38,2,857,750,590,553,651,874,552.7,114.82,lemon
2025-05-13 10:10:40,2,841,734,580,553,637,851,542.62,138.87,lemon
2025-05-13 10:10:42,2,833,721,558,529,623,835,529.12,171.08,lemon
2025-05-13 10:10:44,2,874,741,581,548,642,860,527.6,174.7,lemon
2025-05-13 10:10:46,2,837,722,559,530,634,848,526.68,176.9,lemon
2025-05-13 10:10:48,2,878,756,579,547,631,839,520.4,191.88,lemon
2025-05-13 10:10:50,2,832,717,551,520,610,817,526.58,177.13,lemon
2025-05-13 10:10:52,2,826,715,552,535,649,871,543.08,137.77,lemon
2025-05-13 10:10:54,2,871,748,578,551,652,875,544.52,134.34,lemon
2025-05-13 10:10:56,2,879,754,582,553,658,884,546.06,130.66,lemon
2025-05-13 10:10:59,2,878,754,582,549,626,834,528.86,171.7,lemon
2025-05-13 10:11:01,2,864,713,554,543,634,858,522.02,188.01,lemon
2025-05-13 10:11:05,2,858,747,573,560,660,882,533.48,160.67,lemon
2025-05-13 10:11:07,2,883,787,581,548,652,877,542.82,138.39,lemon
2025-05-13 10:11:09,2,823,752,558,525,627,846,572.68,67.15,lemon
2025-05-13 10:11:11,2,836,744,559,526,628,817,510.16,216.31,lemon
2025-05-13 10:11:13,2,845,735,558,529,636,854,527.02,176.09,lemon
2025-05-13 10:11:15,2,837,723,549,519,635,857,530.0,168.98,lemon
2025-05-13 10:11:17,2,841,734,556,523,629,844,519.98,192.88,lemon
2025-05-13 10:11:19,2,865,741,586,543,640,867,538.76,148.08,lemon
2025-05-13 10:11:24,2,878,790,588,549,655,872,546.54,129.52,lemon
2025-05-13 10:11:26,2,844,751,560,522,633,881,546.1,130.57,lemon
2025-05-13 10:11:28,2,835,737,551,515,624,839,524.92,181.1,lemon
2025-05-13 10:11:30,2,853,754,567,526,637,857,525.96,178.61,lemon
2025-05-13 10:11:32,2,830,741,557,513,626,852,540.78,143.26,lemon
2025-05-13 10:11:34,2,840,745,557,521,631,845,525.14,180.57,lemon
2025-05-13 10:11:36,2,837,742,555,516,624,847,522.62,186.58,lemon
2025-05-13 10:11:38,2,843,750,563,518,626,848,530.42,167.97,lemon
2025-05-13 10:11:40,2,842,760,563,522,631,854,548.48,124.89,lemon
2025-05-13 10:11:42,2,845,750,561,523,629,853,540.22,144.59,lemon
2025-05-13 10:11:45,2,828,732,545,508,614,828,525.7,179.23,lemon
2025-05-13 10:11:47,2,825,730,546,510,616,836,531.0,166.59,lemon
2025-05-13 10:11:49,2,838,742,557,516,623,846,530.74,167.21,lemon
2025-05-13 10:11:51,2,834,735,554,513,619,842,528.78,171.89,lemon
2025-05-13 10:11:53,2,828,732,552,512,615,835,525.08,180.71,lemon
2025-05-13 10:11:55,2,841,738,558,520,625,846,530.18,168.55,lemon
2025-05-13 10:11:57,2,816,720,548,511,615,833,519.0,195.22,lemon
2025-05-13 10:11:59,2,832,734,550,512,616,839,521.22,189.92,lemon
2025-05-13 10:12:01,2,826,732,551,512,616,842,523.84,183.67,lemon
2025-05-13 10:12:03,2,830,743,568,533,643,867,535.96,154.76,lemon
2025-05-13 10:12:06,2,846,733,574,523,630,855,524.4,182.34,lemon
2025-05-13 10:12:08,2,837,734,559,517,635,878,536.14,154.33,lemon
2025-05-13 10:12:10,2,851,714,570,526,656,878,522.7,186.39,lemon
2025-05-13 10:12:12,2,850,758,564,518,624,852,521.38,189.54,lemon
2025-05-13 10:12:14,2,866,766,578,535,650,879,529.36,170.5,lemon
2025-05-13 10:12:16,2,853,749,565,525,638,862,517.96,197.7,lemon
2025-05-13 10:12:18,2,844,746,556,517,622,849,510.84,214.69,lemon
2025-05-13 10:12:22,2,828,733,551,515,619,849,524.5,182.1,lemon
2025-05-13 10:12:24,2,863,757,578,540,645,877,528.38,172.84,lemon
2025-05-13 10:12:26,2,865,751,576,540,648,875,524.8,181.38,lemon
2025-05-13 10:12:29,2,863,751,572,539,644,875,523.3,184.96,lemon
2025-05-13 10:12:31,2,863,750,572,536,643,873,523.24,185.1,lemon
2025-05-13 10:12:33,2,862,753,580,537,642,873,521.14,190.11,lemon
2025-05-13 10:12:35,2,860,751,577,535,641,874,522.28,187.39,lemon
2025-05-13 10:12:37,2,857,780,567,527,635,851,515.4,203.81,lemon
2025-05-13 10:12:39,2,834,742,548,515,618,839,504.64,229.48,lemon
2025-05-13 10:12:41,2,826,727,545,511,616,837,503.04,233.29,lemon
2025-05-13 10:12:43,2,823,726,543,511,612,832,502.6,234.34,lemon
2025-05-13 10:12:49,2,862,760,576,549,653,880,525.14,180.57,lemon
2025-05-13 10:12:52,2,869,783,576,539,636,863,513.52,208.29,lemon
2025-05-13 10:12:54,2,872,802,584,550,652,886,533.58,160.44,lemon
2025-05-13 10:12:56,2,852,769,574,535,641,866,522.44,187.01,lemon
2025-05-13 10:12:58,2,860,767,569,536,641,866,515.58,203.38,lemon
2025-05-13 10:13:00,2,857,771,575,540,647,876,527.96,173.84,lemon
2025-05-13 10:13:02,2,855,789,566,524,637,862,516.04,202.28,lemon
2025-05-13 10:13:04,2,837,762,558,526,649,882,529.84,169.36,lemon
2025-05-13 10:13:06,2,869,773,580,542,641,857,513.86,207.48,lemon
2025-05-13 10:13:19,2,878,795,586,546,679,917,559.68,98.17,lemon
2025-05-13 10:13:21,2,905,785,597,547,666,907,551.98,116.54,lemon
2025-05-13 10:13:23,2,901,789,585,540,659,892,541.7,141.06,lemon
2025-05-13 10:13:25,2,886,774,592,540,666,900,549.18,123.22,lemon
2025-05-13 10:13:27,2,866,755,584,541,656,891,542.58,138.96,lemon
2025-05-13 10:13:29,2,879,771,586,548,661,898,547.16,128.04,lemon
2025-05-13 10:13:31,2,883,771,591,545,666,905,546.14,130.47,lemon
2025-05-13 10:13:33,2,887,775,583,539,655,891,540.66,143.54,lemon
2025-05-13 10:13:35,2,876,766,582,538,654,885,537.86,150.22,lemon
2025-05-13 10:13:38,2,895,783,581,546,663,901,544.5,134.38,lemon
2025-05-13 10:13:40,2,885,784,580,543,662,898,540.9,142.97,lemon
2025-05-13 10:13:42,2,886,781,581,540,660,895,540.16,144.74,lemon
2025-05-13 10:13:44,2,895,782,586,547,665,908,546.98,128.47,lemon
2025-05-13 10:13:46,2,875,771,587,537,656,889,544.66,134.0,lemon
2025-05-13 10:13:48,2,897,782,596,549,669,906,548.7,124.36,lemon
2025-05-13 10:13:52,2,843,719,573,517,634,873,514.92,204.95,lemon
2025-05-13 10:13:54,2,844,731,574,515,623,865,516.2,201.9,lemon
2025-05-13 11:22:25,2,1007,755,597,535,640,849,511.56,212.97,banana
2025-05-13 11:22:27,2,950,708,584,527,636,841,509.52,217.84,banana
2025-05-13 11:22:29,2,924,711,593,535,652,862,522.32,187.3,banana
2025-05-13 11:22:35,2,938,699,562,504,615,839,540.14,144.78,banana
2025-05-13 11:22:37,2,953,708,570,513,628,842,525.26,180.28,banana
2025-05-13 11:22:40,2,956,713,572,516,627,843,520.52,191.59,banana
2025-05-13 11:22:42,2,989,735,595,535,651,880,533.2,161.34,banana
2025-05-13 11:22:44,2,998,747,597,536,653,880,535.12,156.76,banana
2025-05-13 11:22:46,2,996,743,590,529,647,865,532.74,162.44,banana
2025-05-13 11:22:52,2,1002,741,588,527,651,874,530.82,167.02,banana
2025-05-13 11:22:58,2,983,726,573,515,639,852,522.6,186.63,banana
2025-05-13 11:23:00,2,969,716,572,511,637,851,510.28,216.02,banana
2025-05-13 11:23:03,2,972,719,571,513,622,831,511.64,212.78,banana
2025-05-13 11:23:05,2,974,726,575,521,626,839,515.52,203.52,banana
2025-05-13 11:23:07,2,971,717,576,521,641,854,527.06,175.99,banana
2025-05-13 11:23:19,2,993,730,561,518,647,888,550.92,119.07,banana
2025-05-13 11:23:28,2,991,741,596,539,653,877,557.22,104.04,banana
2025-05-13 11:23:30,2,960,739,586,537,648,872,553.5,112.91,banana
2025-05-13 11:23:32,2,969,734,596,534,602,872,491.06,261.88,banana
2025-05-13 11:23:34,2,960,766,586,531,642,902,524.96,181.0,banana
2025-05-13 11:23:38,2,959,740,578,541,654,899,532.58,162.82,banana
2025-05-13 11:23:40,2,990,754,595,541,656,900,532.0,164.2,banana
2025-05-13 11:23:42,2,992,749,594,536,654,902,532.86,162.15,banana
2025-05-13 11:23:44,2,992,747,590,535,653,897,531.3,165.87,banana
2025-05-13 11:23:47,2,990,745,591,535,652,901,531.24,166.02,banana
2025-05-13 11:23:49,2,989,743,590,530,649,897,530.08,168.79,banana
2025-05-13 11:23:51,2,985,748,588,533,646,894,530.26,168.36,banana
2025-05-13 11:23:53,2,987,754,594,537,648,894,522.54,186.77,banana
2025-05-13 11:23:55,2,972,736,578,533,646,890,520.52,191.59,banana
