Timestamp,ContactCount,Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,WeightSensorAvg,Weight
2025-05-13 10:30:47,4,0,0,253,533,629,848,519.28,194.55
2025-05-13 10:31:00,2,888,625,483,581,681,912,265.74,799.42
2025-05-13 10:31:02,2,747,224,625,572,663,863,507.74,222.08
2025-05-13 10:31:06,1,946,775,644,582,678,909,540.04,145.02
2025-05-13 10:31:08,1,916,752,616,562,668,904,541.72,141.02
2025-05-13 10:31:10,1,911,753,628,565,667,894,537.08,152.09
2025-05-13 10:31:12,1,913,745,609,556,657,890,532.16,163.82
2025-05-13 10:31:14,2,880,720,591,540,637,855,516.12,202.09
2025-05-13 10:31:17,1,913,747,605,559,670,899,538.24,149.32
2025-05-13 10:31:25,3,321,721,579,515,621,863,126.5,1131.61
2025-05-13 10:31:27,1,938,767,634,582,668,869,518.4,196.65
2025-05-13 10:31:31,1,907,742,611,561,659,882,508.36,220.6
2025-05-13 10:31:33,1,874,713,600,537,634,854,232.62,878.44
2025-05-13 10:32:13,5,0,0,0,0,256,903,523.08,185.48
2025-05-13 10:32:19,2,919,775,648,556,417,614,304.0,708.14
2025-05-13 10:32:30,3,946,834,434,0,0,836,387.52,508.89
2025-05-13 10:32:32,1,948,821,609,541,659,878,415.94,441.09
2025-05-13 10:32:34,1,958,784,635,537,666,854,266.96,796.51
2025-05-13 10:32:36,2,959,773,584,540,658,871,512.74,210.15
2025-05-13 10:32:40,2,886,744,573,535,653,874,302.6,711.48
2025-05-13 10:32:42,2,868,732,571,538,655,865,507.0,223.85
2025-05-13 10:32:47,2,890,762,587,548,666,864,253.86,827.76
2025-05-13 10:33:12,3,335,660,284,522,627,853,523.88,183.58
2025-05-13 10:33:14,4,869,721,576,526,50,0,0.58,1432.01
2025-05-13 10:33:16,4,0,0,0,359,630,846,282.3,759.91
2025-05-13 10:33:22,2,836,711,593,549,644,865,514.42,206.15
2025-05-13 10:33:24,1,862,716,602,545,654,871,510.16,216.31
2025-05-13 10:33:26,2,856,718,586,533,636,851,508.14,221.13
2025-05-13 10:33:28,2,832,695,565,528,636,852,508.68,219.84
2025-05-13 10:33:30,2,840,705,583,532,643,858,507.62,222.37
2025-05-13 10:33:33,2,836,700,568,519,628,844,505.64,227.09
2025-05-13 10:33:35,2,835,699,563,518,626,841,504.36,230.15
2025-05-13 10:33:37,2,834,699,563,516,622,840,501.68,236.54
2025-05-13 10:33:39,2,815,679,570,531,643,861,515.14,204.43
2025-05-13 10:33:41,2,853,711,572,530,640,862,515.38,203.85
2025-05-13 10:33:43,2,875,730,588,542,657,885,529.1,171.12
2025-05-13 10:33:45,2,875,732,588,544,655,884,528.38,172.84
2025-05-13 10:33:47,2,865,716,579,536,649,873,524.44,182.24
2025-05-13 10:33:49,2,879,722,584,541,661,889,525.4,179.95
2025-05-13 10:33:51,2,877,706,562,522,635,849,526.84,176.51
2025-05-13 10:33:54,2,892,715,566,525,645,869,517.96,197.7
2025-05-13 10:33:58,6,0,70,181,0,0,0,212.32,926.87
2025-05-13 10:34:02,4,50,690,539,10,0,868,103.46,1186.57
2025-05-13 10:34:04,5,0,0,436,527,607,0,0.32,1432.63
2025-05-13 10:34:17,3,820,631,0,11,525,882,519.16,194.84
2025-05-13 10:34:31,4,867,707,586,0,0,365,519.86,193.17
2025-05-13 10:34:54,3,898,591,0,549,670,907,539.86,145.45
2025-05-13 10:34:56,1,917,772,633,576,679,916,550.1,121.02
2025-05-13 10:34:58,1,929,773,623,569,672,895,531.74,164.82
2025-05-13 10:35:00,2,904,739,587,535,634,883,526.48,177.37
2025-05-13 10:35:03,1,907,752,606,548,639,855,468.96,314.6
2025-05-13 10:35:05,2,869,732,585,530,639,861,523.16,185.29
2025-05-13 10:35:07,2,890,728,584,542,653,876,516.82,200.42
2025-05-13 10:35:09,2,884,750,588,538,656,855,515.64,203.23
2025-05-13 10:35:11,2,891,746,599,548,646,881,531.42,165.59
2025-05-13 10:35:13,2,900,748,596,544,653,878,526.7,176.85
2025-05-13 10:35:15,1,905,750,606,551,666,888,506.68,224.61
2025-05-13 10:35:19,2,870,735,587,538,631,862,465.84,322.04
2025-05-13 10:35:21,2,877,750,579,533,634,846,159.52,1052.83
2025-05-13 10:35:23,2,885,756,593,551,655,857,513.7,207.86
2025-05-13 10:35:28,4,0,0,0,97,671,878,544.06,135.43
2025-05-13 10:35:30,1,925,799,624,578,683,896,464.66,324.86
2025-05-13 10:35:34,1,809,776,628,574,682,904,547.02,128.37
2025-05-13 10:35:36,1,930,785,617,567,677,903,544.12,135.29
2025-05-13 10:35:38,1,914,772,614,564,670,895,533.38,160.91
2025-05-13 10:35:40,1,907,779,629,576,685,912,539.34,146.69
2025-05-13 10:35:42,2,932,797,596,566,647,815,544.76,133.76
2025-05-13 10:35:44,1,950,783,645,568,682,941,532.3,163.49
2025-05-13 10:35:47,2,903,735,587,529,643,878,520.06,192.69
2025-05-13 10:35:49,1,916,755,620,556,673,919,542.18,139.92
2025-05-13 10:35:55,2,878,717,593,528,630,856,365.92,560.42
2025-05-13 10:36:01,4,0,0,299,549,649,887,514.54,205.86
2025-05-13 10:36:16,2,869,670,568,528,639,864,505.96,226.33
2025-05-13 10:36:18,2,872,684,583,536,645,866,506.66,224.66
2025-05-13 10:36:30,1,913,766,609,559,656,878,522.86,186.01
2025-05-13 10:36:33,1,914,775,629,565,664,895,524.42,182.29
2025-05-13 10:36:35,1,899,749,605,529,641,869,512.86,209.87
2025-05-13 10:36:37,2,892,746,593,558,662,896,523.88,183.58
2025-05-13 10:36:39,1,932,792,611,544,634,843,502.86,233.72
2025-05-13 10:36:41,1,912,775,615,559,661,891,535.22,156.52
