Timestamp,ContactCount,Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,WeightSensorAvg,Weight
2025-05-13 11:37:02,2,948,753,565,516,633,846,501.0,238.16
2025-05-13 11:37:04,2,936,743,541,511,634,845,498.02,245.27
2025-05-13 11:37:06,2,920,742,546,515,634,864,496.4,249.14
2025-05-13 11:37:15,2,946,750,563,525,613,826,490.6,262.97
2025-05-13 11:37:17,2,915,729,239,279,603,813,500.1,240.31
2025-05-13 11:37:19,2,941,744,556,524,640,854,510.18,216.26
2025-05-13 11:37:21,2,940,750,557,522,636,851,499.76,241.12
2025-05-13 11:37:23,2,922,727,544,507,619,825,491.3,261.3
2025-05-13 11:37:25,2,937,739,556,518,630,845,507.0,223.85
2025-05-13 11:37:27,2,917,711,539,514,625,850,511.38,213.4
2025-05-13 11:37:31,2,953,764,576,529,646,867,514.94,204.9
2025-05-13 11:37:34,2,959,763,566,521,633,850,503.3,232.67
2025-05-13 11:37:36,2,932,753,556,511,631,839,500.3,239.83
2025-05-13 11:37:38,2,916,743,548,511,627,841,499.6,241.5
2025-05-13 11:37:40,2,917,751,559,502,621,840,503.3,232.67
2025-05-13 11:37:42,2,951,798,575,528,655,861,522.96,185.77
2025-05-13 11:37:44,2,957,811,580,532,663,871,510.0,216.69
2025-05-13 11:37:46,2,966,764,579,522,646,859,510.1,216.45
2025-05-13 11:37:48,2,966,776,588,537,656,882,526.52,177.28
2025-05-13 11:37:50,2,962,763,582,535,655,882,526.38,177.61
2025-05-13 11:37:52,2,958,763,559,518,649,874,503.7,231.72
2025-05-13 11:37:57,2,924,741,523,512,623,868,501.24,237.59
2025-05-13 11:37:59,2,962,760,575,531,645,867,512.74,210.15
2025-05-13 11:38:01,2,955,753,567,518,632,856,507.62,222.37
2025-05-13 11:38:03,2,918,732,548,505,616,829,504.98,228.67
2025-05-13 11:38:05,2,966,763,575,534,650,872,520.64,191.31
2025-05-13 11:38:07,2,962,762,572,531,643,864,514.94,204.9
2025-05-13 11:38:09,2,961,759,572,531,648,872,520.18,192.4
2025-05-13 11:38:11,2,965,765,576,534,649,871,517.78,198.13
2025-05-13 11:38:13,2,947,751,568,530,645,865,513.44,208.48
2025-05-13 11:38:15,2,954,764,572,529,643,866,514.28,206.48
2025-05-13 11:38:18,2,957,760,569,522,637,859,510.14,216.36
2025-05-13 11:38:20,2,936,743,558,517,629,846,503.56,232.05
2025-05-13 11:38:22,2,936,743,558,517,641,864,508.32,220.7
2025-05-13 11:38:24,2,932,742,553,515,625,837,492.88,257.53
2025-05-13 11:38:26,2,923,734,550,510,615,820,487.0,271.56
2025-05-13 11:38:28,2,940,748,559,519,633,845,500.9,238.4
2025-05-13 11:38:30,2,951,754,563,523,640,860,511.06,214.16
2025-05-13 11:38:32,2,946,751,562,523,637,849,505.8,226.71
2025-05-13 11:38:34,2,948,753,563,525,639,856,505.18,228.19
2025-05-13 11:38:36,2,921,730,543,510,619,826,500.28,239.88
2025-05-13 11:38:38,2,944,750,561,520,611,837,493.04,257.15
2025-05-13 11:38:41,2,939,756,575,517,628,829,513.22,209.01
2025-05-13 11:38:43,2,943,767,585,520,633,823,492.72,257.91
2025-05-13 11:38:49,2,692,766,593,528,643,871,515.28,204.09
2025-05-13 11:38:51,2,937,765,576,525,632,835,490.1,264.17
2025-05-13 11:38:53,2,911,738,549,508,615,826,499.98,240.59
2025-05-13 11:38:55,2,956,773,576,533,646,869,513.72,207.82
2025-05-13 11:38:57,2,951,773,583,532,645,864,511.58,212.92
2025-05-13 11:38:59,2,940,763,573,528,641,859,508.74,219.7
2025-05-13 11:39:02,2,942,768,576,532,649,873,512.96,209.63
2025-05-13 11:39:04,2,923,754,552,511,608,809,486.08,273.76
2025-05-13 11:39:06,2,896,728,538,503,607,812,483.58,279.72
2025-05-13 11:39:08,2,948,760,565,522,629,860,511.14,213.97
2025-05-13 11:39:10,2,954,759,583,531,641,859,506.44,225.18
2025-05-13 11:39:12,2,911,742,553,503,627,852,502.12,235.49
2025-05-13 11:39:14,2,958,770,578,518,624,859,492.78,257.77
2025-05-13 11:39:16,2,947,733,560,514,623,841,498.14,244.98
2025-05-13 11:39:18,2,928,726,556,514,620,835,490.94,262.16
2025-05-13 11:39:20,2,920,711,548,510,613,825,496.44,249.04
2025-05-13 11:39:22,2,946,742,567,526,639,858,511.0,214.3
2025-05-13 11:39:25,2,951,741,567,525,639,858,511.2,213.83
2025-05-13 11:39:27,2,949,742,565,523,638,855,510.22,216.17
2025-05-13 11:39:29,2,949,745,566,523,630,848,506.04,226.14
2025-05-13 11:39:31,2,927,719,555,505,605,806,485.3,275.62
2025-05-13 11:39:33,2,938,727,565,510,613,826,491.74,260.25
2025-05-13 11:39:37,2,968,750,581,532,636,862,512.02,211.87
2025-05-13 11:39:39,2,951,746,571,529,636,857,507.82,221.89
2025-05-13 11:39:41,2,938,735,560,521,624,824,488.06,269.03
2025-05-13 11:39:43,2,907,710,540,504,608,820,486.76,272.13
2025-05-13 11:39:45,2,961,743,595,538,647,876,512.02,211.87
2025-05-13 11:39:48,2,922,762,563,506,621,837,514.46,206.05
2025-05-13 11:39:50,2,931,793,569,521,648,867,535.48,155.9
2025-05-13 11:40:19,2,904,800,576,548,672,897,529.48,170.22
2025-05-13 11:40:21,2,922,787,570,540,658,879,530.5,167.78
2025-05-13 11:40:29,2,903,748,559,510,623,841,507.42,222.84
2025-05-13 11:40:32,2,883,735,548,512,632,845,523.76,183.86
2025-05-13 11:40:34,2,926,763,580,537,652,869,517.08,199.8
2025-05-13 11:40:36,2,902,743,565,515,631,846,504.52,229.76
2025-05-13 11:40:38,2,917,751,568,522,639,859,514.78,205.29
2025-05-13 11:40:40,2,903,769,580,531,661,879,517.38,199.08
2025-05-13 11:40:42,2,887,736,544,526,644,863,519.8,193.31
2025-05-13 11:40:44,1,928,745,606,541,650,882,515.98,202.42
2025-05-13 11:40:46,2,928,707,569,515,636,833,521.5,189.25
2025-05-13 11:40:48,2,948,744,594,538,623,846,496.76,248.28
2025-05-13 11:40:50,2,922,718,569,507,615,806,477.38,294.51
2025-05-13 11:40:52,2,859,680,532,508,619,829,490.72,262.69
